word_id,word,tts_text,quality,voice,variant,stretch,path
21,ਜੁੱਤੀ,जूती,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_US_Brian_fast.wav
21,ਜੁੱਤੀ,जूती,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_AU_William_normal.wav
21,ਜੁੱਤੀ,जूती,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_AU_William_slow.wav
21,ਜੁੱਤੀ,जूती,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\22 ਜੁੱਤੀ N\tts_en_AU_William_fast.wav
22,ਝੰਡਾ,झंडा,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Emma_normal.wav
22,ਝੰਡਾ,झंडा,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Emma_slow.wav
22,ਝੰਡਾ,झंडा,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Emma_fast.wav
22,ਝੰਡਾ,झंडा,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Ava_normal.wav
22,ਝੰਡਾ,झंडा,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Ava_slow.wav
22,ਝੰਡਾ,झंडा,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Ava_fast.wav
22,ਝੰਡਾ,झंडा,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Andrew_normal.wav
22,ਝੰਡਾ,झंडा,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Andrew_slow.wav
22,ਝੰਡਾ,झंडा,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Andrew_fast.wav
22,ਝੰਡਾ,झंडा,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Brian_normal.wav
22,ਝੰਡਾ,झंडा,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Brian_slow.wav
22,ਝੰਡਾ,झंडा,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_US_Brian_fast.wav
22,ਝੰਡਾ,झंडा,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_AU_William_normal.wav
22,ਝੰਡਾ,झंडा,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_AU_William_slow.wav
22,ਝੰਡਾ,झंडा,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\23 ਝੰਡਾ N\tts_en_AU_William_fast.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Emma_normal.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Emma_slow.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Emma_fast.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Ava_normal.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Ava_slow.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Ava_fast.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Andrew_normal.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Andrew_slow.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Andrew_fast.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Brian_normal.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Brian_slow.wav
23,ਝਾੜੂ,झाड़ू,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_US_Brian_fast.wav
23,ਝਾੜੂ,झाड़ू,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_AU_William_normal.wav
23,ਝਾੜੂ,झाड़ू,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_AU_William_slow.wav
23,ਝਾੜੂ,झाड़ू,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\24 ਝਾੜੂ N\tts_en_AU_William_fast.wav
24,ਟੱਲੀ,टली,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Emma_normal.wav
24,ਟੱਲੀ,टली,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Emma_slow.wav
24,ਟੱਲੀ,टली,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Emma_fast.wav
24,ਟੱਲੀ,टली,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Ava_normal.wav
24,ਟੱਲੀ,टली,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Ava_slow.wav
24,ਟੱਲੀ,टली,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Ava_fast.wav
24,ਟੱਲੀ,टली,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Andrew_normal.wav
24,ਟੱਲੀ,टली,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Andrew_slow.wav
24,ਟੱਲੀ,टली,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Andrew_fast.wav
24,ਟੱਲੀ,टली,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Brian_normal.wav
24,ਟੱਲੀ,टली,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Brian_slow.wav
24,ਟੱਲੀ,टली,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_US_Brian_fast.wav
24,ਟੱਲੀ,टली,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_AU_William_normal.wav
24,ਟੱਲੀ,टली,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_AU_William_slow.wav
24,ਟੱਲੀ,टली,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\25 ਟੱਲੀ N\tts_en_AU_William_fast.wav
25,ਠੇਲਾ,ठेला,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Emma_normal.wav
25,ਠੇਲਾ,ठेला,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Emma_slow.wav
25,ਠੇਲਾ,ठेला,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Emma_fast.wav
25,ਠੇਲਾ,ठेला,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Ava_normal.wav
25,ਠੇਲਾ,ठेला,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Ava_slow.wav
25,ਠੇਲਾ,ठेला,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Ava_fast.wav
25,ਠੇਲਾ,ठेला,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Andrew_normal.wav
25,ਠੇਲਾ,ठेला,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Andrew_slow.wav
25,ਠੇਲਾ,ठेला,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Andrew_fast.wav
25,ਠੇਲਾ,ठेला,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Brian_normal.wav
25,ਠੇਲਾ,ठेला,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Brian_slow.wav
25,ਠੇਲਾ,ठेला,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_US_Brian_fast.wav
25,ਠੇਲਾ,ठेला,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_AU_William_normal.wav
25,ਠੇਲਾ,ठेला,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_AU_William_slow.wav
25,ਠੇਲਾ,ठेला,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\26 ਠੇਲਾ N\tts_en_AU_William_fast.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Emma_normal.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Emma_slow.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Emma_fast.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Ava_normal.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Ava_slow.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Ava_fast.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Andrew_normal.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Andrew_slow.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Andrew_fast.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Brian_normal.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Brian_slow.wav
26,ਠੋਡੀ,ठोड़ी,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_US_Brian_fast.wav
26,ਠੋਡੀ,ठोड़ी,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_AU_William_normal.wav
26,ਠੋਡੀ,ठोड़ी,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_AU_William_slow.wav
26,ਠੋਡੀ,ठोड़ी,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\27 ਠੋਡੀ N\tts_en_AU_William_fast.wav
27,ਡੱਡੂ,डड्डू,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Emma_normal.wav
27,ਡੱਡੂ,डड्डू,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Emma_slow.wav
27,ਡੱਡੂ,डड्डू,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Emma_fast.wav
27,ਡੱਡੂ,डड्डू,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Ava_normal.wav
27,ਡੱਡੂ,डड्डू,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Ava_slow.wav
27,ਡੱਡੂ,डड्डू,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Ava_fast.wav
27,ਡੱਡੂ,डड्डू,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Andrew_normal.wav
27,ਡੱਡੂ,डड्डू,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Andrew_slow.wav
27,ਡੱਡੂ,डड्डू,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Andrew_fast.wav
27,ਡੱਡੂ,डड्डू,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Brian_normal.wav
27,ਡੱਡੂ,डड्डू,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Brian_slow.wav
27,ਡੱਡੂ,डड्डू,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_US_Brian_fast.wav
27,ਡੱਡੂ,डड्डू,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_AU_William_normal.wav
27,ਡੱਡੂ,डड्डू,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_AU_William_slow.wav
27,ਡੱਡੂ,डड्डू,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\28 ਡੱਡੂ N\tts_en_AU_William_fast.wav
28,ਡਮਰੂ,डमरू,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Emma_normal.wav
28,ਡਮਰੂ,डमरू,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Emma_slow.wav
28,ਡਮਰੂ,डमरू,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Emma_fast.wav
28,ਡਮਰੂ,डमरू,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Ava_normal.wav
28,ਡਮਰੂ,डमरू,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Ava_slow.wav
28,ਡਮਰੂ,डमरू,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Ava_fast.wav
28,ਡਮਰੂ,डमरू,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Andrew_normal.wav
28,ਡਮਰੂ,डमरू,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Andrew_slow.wav
28,ਡਮਰੂ,डमरू,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Andrew_fast.wav
28,ਡਮਰੂ,डमरू,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Brian_normal.wav
28,ਡਮਰੂ,डमरू,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Brian_slow.wav
28,ਡਮਰੂ,डमरू,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_US_Brian_fast.wav
28,ਡਮਰੂ,डमरू,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_AU_William_normal.wav
28,ਡਮਰੂ,डमरू,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_AU_William_slow.wav
28,ਡਮਰੂ,डमरू,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\29 ਡਮਰੂ N\tts_en_AU_William_fast.wav
29,ਢੋਲ,ढोल,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Emma_normal.wav
29,ਢੋਲ,ढोल,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Emma_slow.wav
29,ਢੋਲ,ढोल,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Emma_fast.wav
29,ਢੋਲ,ढोल,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Ava_normal.wav
29,ਢੋਲ,ढोल,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Ava_slow.wav
29,ਢੋਲ,ढोल,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Ava_fast.wav
29,ਢੋਲ,ढोल,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Andrew_normal.wav
29,ਢੋਲ,ढोल,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Andrew_slow.wav
29,ਢੋਲ,ढोल,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Andrew_fast.wav
29,ਢੋਲ,ढोल,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Brian_normal.wav
29,ਢੋਲ,ढोल,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Brian_slow.wav
29,ਢੋਲ,ढोल,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_US_Brian_fast.wav
29,ਢੋਲ,ढोल,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_AU_William_normal.wav
29,ਢੋਲ,ढोल,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_AU_William_slow.wav
29,ਢੋਲ,ढोल,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\30 ਢੋਲ N\tts_en_AU_William_fast.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Emma_normal.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Emma_slow.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Emma_fast.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Ava_normal.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Ava_slow.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Ava_fast.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Andrew_normal.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Andrew_slow.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Andrew_fast.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Brian_normal.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Brian_slow.wav
30,ਢੱਕਣ,ढक्कन,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_US_Brian_fast.wav
30,ਢੱਕਣ,ढक्कन,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_AU_William_normal.wav
30,ਢੱਕਣ,ढक्कन,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_AU_William_slow.wav
30,ਢੱਕਣ,ढक्कन,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\31 ਢੱਕਣ N\tts_en_AU_William_fast.wav
31,ਸਾਬਣ,साबुन,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Emma_normal.wav
31,ਸਾਬਣ,साबुन,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Emma_slow.wav
31,ਸਾਬਣ,साबुन,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Emma_fast.wav
31,ਸਾਬਣ,साबुन,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Ava_normal.wav
31,ਸਾਬਣ,साबुन,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Ava_slow.wav
31,ਸਾਬਣ,साबुन,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Ava_fast.wav
31,ਸਾਬਣ,साबुन,N,en-US-AndrewMultilingualNeural,normal,1.0,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Andrew_normal.wav
31,ਸਾਬਣ,साबुन,N,en-US-AndrewMultilingualNeural,slow,1.12,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Andrew_slow.wav
31,ਸਾਬਣ,साबुन,N,en-US-AndrewMultilingualNeural,fast,0.9,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Andrew_fast.wav
31,ਸਾਬਣ,साबुन,N,en-US-BrianMultilingualNeural,normal,1.0,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Brian_normal.wav
31,ਸਾਬਣ,साबुन,N,en-US-BrianMultilingualNeural,slow,1.12,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Brian_slow.wav
31,ਸਾਬਣ,साबुन,N,en-US-BrianMultilingualNeural,fast,0.9,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_US_Brian_fast.wav
31,ਸਾਬਣ,साबुन,N,en-AU-WilliamMultilingualNeural,normal,1.0,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_AU_William_normal.wav
31,ਸਾਬਣ,साबुन,N,en-AU-WilliamMultilingualNeural,slow,1.12,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_AU_William_slow.wav
31,ਸਾਬਣ,साबुन,N,en-AU-WilliamMultilingualNeural,fast,0.9,synthetic_tts_dataset\32 ਸਾਬਣ N\tts_en_AU_William_fast.wav
32,ਤੀਰ,तीर,N,en-US-EmmaMultilingualNeural,normal,1.0,synthetic_tts_dataset\33 ਤੀਰ N\tts_en_US_Emma_normal.wav
32,ਤੀਰ,तीर,N,en-US-EmmaMultilingualNeural,slow,1.12,synthetic_tts_dataset\33 ਤੀਰ N\tts_en_US_Emma_slow.wav
32,ਤੀਰ,तीर,N,en-US-EmmaMultilingualNeural,fast,0.9,synthetic_tts_dataset\33 ਤੀਰ N\tts_en_US_Emma_fast.wav
32,ਤੀਰ,तीर,N,en-US-AvaMultilingualNeural,normal,1.0,synthetic_tts_dataset\33 ਤੀਰ N\tts_en_US_Ava_normal.wav
32,ਤੀਰ,तीर,N,en-US-AvaMultilingualNeural,slow,1.12,synthetic_tts_dataset\33 ਤੀਰ N\tts_en_US_Ava_slow.wav
32,ਤੀਰ,तीर,N,en-US-AvaMultilingualNeural,fast,0.9,synthetic_tts_dataset\33 ਤੀਰ N\tts_en_US_Ava_fast.wav
